,longitude,latitude,month,light,severity,participants,injured,dead,grid_square,safe
11812,37.576643,55.794925,07,1,0,2,1,0,"37.576643,55.794925",0
11813,37.719412,55.587435,07,0,1,3,1,0,"37.719412,55.587435",0
11814,37.3694,55.7628,07,0,1,3,2,0,"37.3694,55.7628",0
11815,37.523573,55.769573,07,0,0,3,2,0,"37.523573,55.769573",0
11816,37.555872,55.747315,07,0,1,2,1,0,"37.555872,55.747315",0
11817,37.548233,55.726929,07,0,0,2,1,0,"37.548233,55.726929",0
11818,37.5133,55.7055,07,0,0,2,1,0,"37.5133,55.7055",0
11819,37.732651,55.592982,07,0,0,2,1,0,"37.732651,55.592982",0
11820,37.599759,55.64019,07,0,0,2,1,0,"37.599759,55.64019",0
11821,37.409649,55.750787,07,0,0,2,1,0,"37.409649,55.750787",0
11822,37.710807,55.889832,07,2,0,1,1,0,"37.710807,55.889832",0
11823,37.500068,55.615663,07,1,0,4,1,0,"37.500068,55.615663",0
11824,37.343053,55.849086,07,1,0,2,1,0,"37.343053,55.849086",0
11825,37.584501,55.853498,07,0,0,2,1,0,"37.584501,55.853498",0
11826,37.656082,55.644093,07,0,1,2,1,0,"37.656082,55.644093",0
11827,37.796595,55.713973,02,0,0,2,1,0,"37.796595,55.713973",0
11828,37.39171,55.80186,02,0,0,2,1,0,"37.39171,55.80186",0
11829,37.317317,55.599129,02,1,1,4,1,0,"37.317317,55.599129",0
11830,37.71364,55.75092,02,1,0,2,1,0,"37.71364,55.75092",0
11831,37.511541,55.764901,02,1,0,1,1,0,"37.511541,55.764901",0
11832,37.351649,55.603499,02,0,0,2,1,0,"37.351649,55.603499",0
11833,37.673213,55.761322,02,1,0,2,1,0,"37.673213,55.761322",0
11834,37.423489,55.548464,02,0,0,2,1,0,"37.423489,55.548464",0
11835,37.611973,55.697192,02,0,0,2,1,0,"37.611973,55.697192",0
11836,37.578896,55.752514,02,0,0,2,1,0,"37.578896,55.752514",0
11837,37.762746,55.677869,02,1,0,2,1,0,"37.762746,55.677869",0
11838,37.850829,55.679901,02,0,0,4,1,0,"37.850829,55.679901",0
11839,37.750193,55.82026,02,0,0,3,1,0,"37.750193,55.82026",0
11840,37.760707,55.752423,02,1,0,4,3,0,"37.760707,55.752423",0
11841,37.554992,55.670663,02,0,0,3,1,0,"37.554992,55.670663",0
11842,37.55157,55.670984,02,0,1,2,1,0,"37.55157,55.670984",0
11843,37.185127,56.008735,02,0,1,2,2,0,"37.185127,56.008735",0
11844,37.839081,55.656272,02,0,1,2,1,0,"37.839081,55.656272",0
11845,37.801906,55.843549,02,0,0,5,1,0,"37.801906,55.843549",0
11846,37.40437,55.568482,02,0,0,2,1,0,"37.40437,55.568482",0
11847,37.650104,55.88787,02,1,0,3,1,0,"37.650104,55.88787",0
11848,37.920706,55.706877,02,1,0,2,1,0,"37.920706,55.706877",0
11849,37.504481,55.887298,02,1,0,3,2,0,"37.504481,55.887298",0
11850,37.616179,55.608821,02,1,0,4,1,0,"37.616179,55.608821",0
11851,37.626822,55.673834,02,0,0,5,2,0,"37.626822,55.673834",0
11852,37.63268,55.704973,02,1,0,2,1,0,"37.63268,55.704973",0
11853,37.769237,55.658839,02,1,0,2,1,0,"37.769237,55.658839",0
11854,37.515746,55.628662,02,0,0,1,1,0,"37.515746,55.628662",0
11855,37.165632,55.970016,02,1,0,2,1,0,"37.165632,55.970016",0
11856,37.567738,55.745316,02,1,0,2,1,0,"37.567738,55.745316",0
11857,37.603594,55.897935,02,0,0,2,1,0,"37.603594,55.897935",0
11858,37.62252,55.788712,05,0,0,2,1,0,"37.62252,55.788712",0
11859,37.839575,55.657979,05,1,0,3,1,0,"37.839575,55.657979",0
11860,37.627326,55.672926,05,1,1,4,2,0,"37.627326,55.672926",0
11861,37.677655,55.58618,05,1,1,3,3,0,"37.677655,55.58618",0
11862,37.577856,55.758823,05,0,0,2,1,0,"37.577856,55.758823",0
11863,37.626672,55.716965,05,0,0,2,1,0,"37.626672,55.716965",0
11864,37.477348,55.86642,05,0,0,3,1,0,"37.477348,55.86642",0
11865,37.516025,55.635415,05,0,0,3,1,0,"37.516025,55.635415",0
11866,37.783839,55.71384,05,1,1,2,1,0,"37.783839,55.71384",0
11867,37.593616,55.642088,05,0,0,5,1,0,"37.593616,55.642088",0
11868,37.35329,55.638383,05,0,0,2,1,0,"37.35329,55.638383",0
11869,37.565839,55.718729,05,1,1,2,1,0,"37.565839,55.718729",0
11870,37.61928,55.895631,05,0,1,3,1,0,"37.61928,55.895631",0
11871,37.758476,55.729974,05,1,1,3,1,0,"37.758476,55.729974",0
11872,37.721246,55.685889,05,1,0,2,1,0,"37.721246,55.685889",0
11873,37.468314,55.806443,05,0,0,2,1,0,"37.468314,55.806443",0
11874,37.612306,55.729805,05,0,0,2,1,0,"37.612306,55.729805",0
11875,37.674276,55.887714,05,0,0,2,1,0,"37.674276,55.887714",0
11876,37.818578,55.716554,05,0,0,3,2,0,"37.818578,55.716554",0
11877,37.559037,55.90659,05,1,0,3,1,0,"37.559037,55.90659",0
11878,37.519662,55.593613,05,0,0,3,1,0,"37.519662,55.593613",0
11879,37.20152,55.596353,05,0,1,2,1,0,"37.20152,55.596353",0
11880,37.676282,55.87117,05,1,0,2,1,0,"37.676282,55.87117",0
11881,37.621093,55.705946,05,1,0,2,1,0,"37.621093,55.705946",0
11882,37.689275,55.724349,05,0,0,2,1,0,"37.689275,55.724349",0
11883,37.355103,55.599014,05,1,1,3,2,0,"37.355103,55.599014",0
11884,37.67154,55.686041,05,0,0,4,2,0,"37.67154,55.686041",0
11885,37.70599,55.729859,05,0,0,4,2,0,"37.70599,55.729859",0
11886,37.414842,55.857599,05,0,0,2,1,0,"37.414842,55.857599",0
11887,37.716794,55.586774,05,0,1,2,1,0,"37.716794,55.586774",0
11888,37.800565,55.722089,05,0,0,2,1,0,"37.800565,55.722089",0
11889,37.779311,55.665181,05,1,0,2,1,0,"37.779311,55.665181",0
11890,37.587179,55.89844,05,0,1,3,1,0,"37.587179,55.89844",0
11891,37.288724,55.440579,05,0,2,5,1,1,"37.288724,55.440579",0
11892,37.433435,55.721074,05,0,0,2,1,0,"37.433435,55.721074",0
11893,37.49254,55.841964,05,0,0,2,1,0,"37.49254,55.841964",0
11894,37.648762,55.749162,05,0,1,2,1,0,"37.648762,55.749162",0
11895,37.685916,55.775879,05,0,1,2,1,0,"37.685916,55.775879",0
11896,37.564895,55.745376,05,0,0,2,1,0,"37.564895,55.745376",0
11897,37.323818,55.637759,05,0,0,1,1,0,"37.323818,55.637759",0
11898,37.556344,55.769633,05,1,0,3,1,0,"37.556344,55.769633",0
11899,37.405078,55.809313,05,0,1,2,1,0,"37.405078,55.809313",0
11900,37.653837,55.652677,05,1,1,2,1,0,"37.653837,55.652677",0
11901,37.770513,55.640042,05,1,0,2,1,0,"37.770513,55.640042",0
11902,37.700593,55.734221,05,0,2,3,2,1,"37.700593,55.734221",0
11903,37.523106,55.608463,05,0,0,1,1,0,"37.523106,55.608463",0
11904,37.830015,55.744404,05,1,0,2,1,0,"37.830015,55.744404",0
11905,37.557439,55.894284,05,0,0,2,1,0,"37.557439,55.894284",0
11906,37.573918,55.898741,05,0,0,2,1,0,"37.573918,55.898741",0
11907,37.569616,55.791462,05,0,1,3,1,0,"37.569616,55.791462",0
11908,37.47546,55.713496,05,0,1,3,1,0,"37.47546,55.713496",0
11909,37.671196,55.887497,05,2,0,2,1,0,"37.671196,55.887497",0
11910,37.290344,55.605651,05,1,0,2,1,0,"37.290344,55.605651",0
11911,37.626586,55.846681,05,0,0,3,1,0,"37.626586,55.846681",0
11912,37.469065,55.664969,05,0,1,2,1,0,"37.469065,55.664969",0
11913,37.558115,55.751632,05,1,0,4,2,0,"37.558115,55.751632",0
11914,37.628657,55.773357,05,0,0,2,1,0,"37.628657,55.773357",0
11915,37.338849,55.603293,05,1,1,2,1,0,"37.338849,55.603293",0
11916,37.545937,55.80259,05,1,0,3,1,0,"37.545937,55.80259",0
11917,37.618089,55.608633,05,0,1,4,1,0,"37.618089,55.608633",0
11918,37.631671,55.812658,05,0,0,2,1,0,"37.631671,55.812658",0
11919,37.587361,55.90561,05,0,0,3,3,0,"37.587361,55.90561",0
11920,37.685058,55.869894,05,0,0,2,1,0,"37.685058,55.869894",0
11921,37.716118,55.662258,05,0,0,2,1,0,"37.716118,55.662258",0
11922,37.782776,55.618231,05,0,1,4,1,0,"37.782776,55.618231",0
11923,37.481167,55.666658,05,0,0,3,1,0,"37.481167,55.666658",0
11924,37.843008,55.77577,05,1,0,2,1,0,"37.843008,55.77577",0
11925,37.710904,55.609911,05,0,0,3,1,0,"37.710904,55.609911",0
11926,37.61885,55.849132,05,1,0,2,1,0,"37.61885,55.849132",0
11927,37.461094,55.777599,05,0,1,2,1,0,"37.461094,55.777599",0
11928,37.54495,55.773514,05,0,0,2,1,0,"37.54495,55.773514",0
11929,37.665317,55.60916,05,0,2,2,0,1,"37.665317,55.60916",0
11930,37.53111,55.531636,05,0,0,2,1,0,"37.53111,55.531636",0
11931,37.67272,55.689149,05,0,1,2,1,0,"37.67272,55.689149",0
11932,37.779558,55.703637,05,0,1,2,1,0,"37.779558,55.703637",0
11933,37.82478,55.799303,05,1,0,2,1,0,"37.82478,55.799303",0
11934,37.528878,55.544507,05,0,0,2,1,0,"37.528878,55.544507",0
11935,37.56394,55.784368,05,1,0,3,1,0,"37.56394,55.784368",0
11936,37.755579,55.758913,05,1,0,3,2,0,"37.755579,55.758913",0
11937,37.541796,55.697561,05,0,1,2,1,0,"37.541796,55.697561",0
11938,37.588563,55.687686,05,0,1,2,1,0,"37.588563,55.687686",0
11939,37.289293,55.610287,05,1,1,2,1,0,"37.289293,55.610287",0
11940,37.446063,55.669247,05,0,0,2,1,0,"37.446063,55.669247",0
11941,37.586771,55.819982,05,0,1,2,1,0,"37.586771,55.819982",0
11942,37.345748,55.797952,05,0,0,3,1,0,"37.345748,55.797952",0
11943,37.600815,55.611535,05,2,1,3,1,0,"37.600815,55.611535",0
11944,37.518611,55.65206,05,0,1,1,1,0,"37.518611,55.65206",0
11945,37.458401,55.667311,05,1,1,2,1,0,"37.458401,55.667311",0
11946,37.660006,55.731871,05,0,1,5,2,0,"37.660006,55.731871",0
11947,37.491628,55.702295,05,0,0,4,2,0,"37.491628,55.702295",0
11948,37.574766,55.781231,05,0,0,4,2,0,"37.574766,55.781231",0
11949,37.671304,55.850566,05,1,0,3,1,0,"37.671304,55.850566",0
11950,37.395551,55.707215,05,0,0,2,1,0,"37.395551,55.707215",0
11951,37.259874,55.414838,05,0,1,2,1,0,"37.259874,55.414838",0
11952,37.44603,55.66929,05,0,0,3,1,0,"37.44603,55.66929",0
11953,37.703748,55.718935,05,0,1,2,1,0,"37.703748,55.718935",0
11954,37.405808,55.732414,05,0,0,2,1,0,"37.405808,55.732414",0
11955,37.762338,55.673452,05,0,0,2,1,0,"37.762338,55.673452",0
11956,37.536088,55.594086,05,0,0,2,1,0,"37.536088,55.594086",0
11957,37.715592,55.874245,05,0,2,2,0,1,"37.715592,55.874245",0
11958,37.440913,55.805001,05,0,1,3,1,0,"37.440913,55.805001",0
11959,37.154689,55.970022,05,1,0,2,1,0,"37.154689,55.970022",0
11960,37.216777,55.996365,05,0,0,2,1,0,"37.216777,55.996365",0
11961,37.577577,55.609736,05,0,0,1,1,0,"37.577577,55.609736",0
11962,37.584046,55.668539,05,0,1,2,1,0,"37.584046,55.668539",0
11963,37.760257,55.701726,05,2,0,2,1,0,"37.760257,55.701726",0
11964,37.793119,55.816758,05,0,1,2,1,0,"37.793119,55.816758",0
11965,37.654996,55.729696,05,1,0,2,1,0,"37.654996,55.729696",0
11966,37.647915,55.75476,05,0,0,2,1,0,"37.647915,55.75476",0
11967,37.662592,55.733725,05,0,0,2,1,0,"37.662592,55.733725",0
11968,37.816701,55.657314,05,0,1,5,1,0,"37.816701,55.657314",0
11969,37.499031,55.808022,05,0,1,2,1,0,"37.499031,55.808022",0
11970,37.369448,55.758841,05,0,0,4,1,0,"37.369448,55.758841",0
11971,37.605407,55.639666,05,0,0,2,1,0,"37.605407,55.639666",0
11972,37.624719,55.680083,05,1,2,4,0,1,"37.624719,55.680083",0
11973,37.657839,55.730167,05,0,0,2,1,0,"37.657839,55.730167",0
11974,37.725431,55.59662,05,0,0,5,1,0,"37.725431,55.59662",0
11975,37.464452,55.634949,05,0,0,3,1,0,"37.464452,55.634949",0
11976,37.288692,55.440646,05,0,2,2,0,1,"37.288692,55.440646",0
11977,37.373815,55.736872,05,1,0,1,1,0,"37.373815,55.736872",0
11978,37.620685,55.77994,05,0,0,2,1,0,"37.620685,55.77994",0
11979,37.615374,55.807648,05,0,1,2,1,0,"37.615374,55.807648",0
11980,37.718436,55.618528,05,0,1,3,2,0,"37.718436,55.618528",0
11981,37.591921,55.702216,05,0,1,2,1,0,"37.591921,55.702216",0
11982,37.546742,55.908238,05,0,0,5,3,0,"37.546742,55.908238",0
11983,37.706709,55.729515,05,0,1,2,1,0,"37.706709,55.729515",0
11984,37.632691,55.676393,05,0,1,2,1,0,"37.632691,55.676393",0
11985,37.820574,55.641459,05,0,1,1,1,0,"37.820574,55.641459",0
11986,37.668192,55.707125,05,0,0,2,1,0,"37.668192,55.707125",0
11987,37.586267,55.878386,05,1,0,7,4,0,"37.586267,55.878386",0
11988,37.37154,55.787656,05,0,0,1,1,0,"37.37154,55.787656",0
11989,37.743316,55.620575,05,1,1,4,3,0,"37.743316,55.620575",0
11990,37.623303,55.574584,05,1,0,2,1,0,"37.623303,55.574584",0
11991,37.622638,55.711549,05,0,0,3,1,0,"37.622638,55.711549",0
11992,37.394371,55.919344,05,0,1,2,1,0,"37.394371,55.919344",0
11993,37.387859,55.924147,05,1,0,1,1,0,"37.387859,55.924147",0
11994,37.591181,55.576895,05,0,0,3,2,0,"37.591181,55.576895",0
11995,37.401613,55.894951,05,0,0,3,1,0,"37.401613,55.894951",0
11996,37.583531,55.800111,05,1,0,2,1,0,"37.583531,55.800111",0
11997,37.584411,55.845795,05,0,0,4,2,0,"37.584411,55.845795",0
11998,37.491167,55.614177,05,0,0,2,1,0,"37.491167,55.614177",0
11999,37.334375,55.633835,05,0,1,2,1,0,"37.334375,55.633835",0
12000,37.506455,55.710443,05,1,0,2,1,0,"37.506455,55.710443",0
12001,37.467735,55.665072,05,1,0,4,1,0,"37.467735,55.665072",0
12002,37.572985,55.830059,05,0,0,4,1,0,"37.572985,55.830059",0
12003,37.598906,55.890866,10,1,0,1,1,0,"37.598906,55.890866",0
12004,37.767252,55.705523,10,1,1,2,1,0,"37.767252,55.705523",0
12005,37.598069,55.574196,10,0,0,2,1,0,"37.598069,55.574196",0
12006,37.622691,55.711555,10,0,0,4,2,0,"37.622691,55.711555",0
12007,37.504685,55.75258,10,1,0,2,1,0,"37.504685,55.75258",0
12008,37.755504,55.690413,10,2,0,2,1,0,"37.755504,55.690413",0
12009,37.828674,55.70568,10,0,0,2,1,0,"37.828674,55.70568",0
12010,37.546055,55.950636,10,0,0,2,1,0,"37.546055,55.950636",0
12011,37.611845,55.803669,10,0,0,2,1,0,"37.611845,55.803669",0
12012,37.655597,55.572455,10,1,0,3,1,0,"37.655597,55.572455",0
12013,37.500018,55.748812,10,1,0,4,2,0,"37.500018,55.748812",0
12014,37.619441,55.87944,10,0,0,1,1,0,"37.619441,55.87944",0
12015,37.636564,55.839633,10,0,0,2,1,0,"37.636564,55.839633",0
12016,37.748144,55.643808,10,0,0,4,3,0,"37.748144,55.643808",0
12017,37.814394,55.817192,10,1,0,2,1,0,"37.814394,55.817192",0
12018,37.666744,55.696164,10,1,0,2,1,0,"37.666744,55.696164",0
12019,37.453487,55.643814,10,1,0,1,1,0,"37.453487,55.643814",0
12020,37.185094,55.999035,10,1,0,1,1,0,"37.185094,55.999035",0
12021,37.497218,55.865631,10,1,0,3,2,0,"37.497218,55.865631",0
12022,37.523611,55.773103,10,1,0,2,1,0,"37.523611,55.773103",0
12023,37.406055,55.649438,10,0,0,2,1,0,"37.406055,55.649438",0
12024,37.720195,55.625749,10,0,0,3,1,0,"37.720195,55.625749",0
12025,37.697493,55.719122,10,0,1,3,1,0,"37.697493,55.719122",0
12026,37.391077,55.71083,10,1,0,2,1,0,"37.391077,55.71083",0
12027,37.805758,55.696968,10,1,2,3,0,1,"37.805758,55.696968",0
12028,37.508075,55.738141,10,1,0,2,1,0,"37.508075,55.738141",0
12029,37.663901,55.617049,10,0,0,2,1,0,"37.663901,55.617049",0
12030,37.705818,55.81038,10,1,0,2,1,0,"37.705818,55.81038",0
12031,37.59676,55.849048,10,0,0,3,1,0,"37.59676,55.849048",0
12032,37.749517,55.635173,10,0,0,3,1,0,"37.749517,55.635173",0
12033,37.553254,55.900888,10,0,0,2,1,0,"37.553254,55.900888",0
12034,37.864562,55.742272,10,1,0,2,1,0,"37.864562,55.742272",0
12035,37.464452,55.720192,10,1,0,4,3,0,"37.464452,55.720192",0
12036,37.843845,55.705003,10,0,0,2,1,0,"37.843845,55.705003",0
12037,37.540187,55.536008,10,1,0,2,1,0,"37.540187,55.536008",0
12038,37.703083,55.865716,06,0,2,2,0,1,"37.703083,55.865716",0
12039,37.809319,55.695596,06,0,0,3,1,0,"37.809319,55.695596",0
12040,37.739142,55.765457,10,1,0,2,1,0,"37.739142,55.765457",0
12041,37.851902,55.708866,06,0,0,2,1,0,"37.851902,55.708866",0
12042,37.517538,55.853318,06,0,0,2,1,0,"37.517538,55.853318",0
12043,37.521604,55.845154,06,1,0,2,1,0,"37.521604,55.845154",0
12044,37.752156,55.631212,06,0,0,2,1,0,"37.752156,55.631212",0
12045,37.811701,55.810717,06,0,0,2,1,0,"37.811701,55.810717",0
12046,37.731922,55.774189,06,0,0,2,1,0,"37.731922,55.774189",0
12047,37.738734,55.786787,06,0,0,2,1,0,"37.738734,55.786787",0
12048,37.693695,55.815124,06,0,0,2,1,0,"37.693695,55.815124",0
12049,37.386163,55.71242,06,1,0,2,1,0,"37.386163,55.71242",0
12050,37.591867,55.870279,06,0,0,2,1,0,"37.591867,55.870279",0
12051,37.730623,55.782721,06,0,0,3,1,0,"37.730623,55.782721",0
12052,37.619998,55.705571,06,0,0,3,1,0,"37.619998,55.705571",0
12053,37.406881,55.695813,06,1,1,2,1,0,"37.406881,55.695813",0
12054,37.482755,55.663541,06,0,0,2,1,0,"37.482755,55.663541",0
12055,37.418253,55.73123,06,0,0,2,1,0,"37.418253,55.73123",0
12056,37.77267,55.637583,06,0,0,2,1,0,"37.77267,55.637583",0
12057,37.467756,55.665036,06,0,0,2,1,0,"37.467756,55.665036",0
12058,37.673975,55.644444,06,0,0,2,1,0,"37.673975,55.644444",0
12059,37.691109,55.638001,06,0,1,3,2,0,"37.691109,55.638001",0
12060,37.597468,55.866282,06,0,0,2,1,0,"37.597468,55.866282",0
12061,37.736621,55.688708,06,0,1,2,1,0,"37.736621,55.688708",0
12062,37.720077,55.747055,06,0,0,2,1,0,"37.720077,55.747055",0
12063,37.642465,55.855709,06,0,0,2,1,0,"37.642465,55.855709",0
12064,37.369587,55.768317,06,0,0,4,2,0,"37.369587,55.768317",0
12065,37.496252,55.607693,06,1,0,2,1,0,"37.496252,55.607693",0
12066,37.544789,55.72943,06,1,0,2,1,0,"37.544789,55.72943",0
12067,37.429465,55.665556,06,0,2,2,0,1,"37.429465,55.665556",0
12068,37.64239,55.733786,06,0,1,3,2,0,"37.64239,55.733786",0
12069,37.373782,55.769174,08,0,2,2,1,1,"37.373782,55.769174",0
12070,37.443788,55.818367,06,0,0,2,1,0,"37.443788,55.818367",0
12071,37.816315,55.701968,08,0,0,2,1,0,"37.816315,55.701968",0
12072,37.833513,55.826389,08,2,0,2,1,0,"37.833513,55.826389",0
12073,37.552385,55.684045,08,1,1,2,2,0,"37.552385,55.684045",0
12074,37.757274,55.706611,08,0,1,1,1,0,"37.757274,55.706611",0
12075,37.845765,55.737476,08,0,0,2,1,0,"37.845765,55.737476",0
12076,37.582211,55.685061,08,1,1,3,1,0,"37.582211,55.685061",0
12077,37.548823,55.764787,08,0,2,2,0,1,"37.548823,55.764787",0
12078,37.66713,55.778914,08,1,1,2,1,0,"37.66713,55.778914",0
12079,37.483914,55.736371,08,1,0,2,1,0,"37.483914,55.736371",0
12080,37.779598,55.749966,08,0,0,2,1,0,"37.779598,55.749966",0
12081,37.831571,55.82484,08,1,1,2,1,0,"37.831571,55.82484",0
12082,37.417835,55.741958,08,1,2,2,0,1,"37.417835,55.741958",0
12083,37.412868,55.772095,08,0,0,2,1,0,"37.412868,55.772095",0
12084,37.40201,55.760096,08,1,1,2,1,0,"37.40201,55.760096",0
12085,37.418425,55.718729,08,0,1,3,1,0,"37.418425,55.718729",0
12086,37.568951,55.717418,08,0,0,8,3,0,"37.568951,55.717418",0
12087,37.389092,55.760857,08,1,0,1,1,0,"37.389092,55.760857",0
12088,37.670671,55.744398,08,0,0,2,1,0,"37.670671,55.744398",0
12089,37.591406,55.752695,08,1,2,2,0,1,"37.591406,55.752695",0
12090,37.692311,55.769307,08,0,0,2,1,0,"37.692311,55.769307",0
12091,37.480556,55.656254,08,1,0,3,1,0,"37.480556,55.656254",0
12092,37.71201,55.800854,08,0,1,2,1,0,"37.71201,55.800854",0
12093,37.835605,55.775149,08,0,0,4,1,0,"37.835605,55.775149",0
12094,37.780931,55.678982,08,0,1,2,1,0,"37.780931,55.678982",0
12095,37.628421,55.730228,08,0,0,3,1,0,"37.628421,55.730228",0
12096,37.782487,55.796113,08,0,0,2,1,0,"37.782487,55.796113",0
12097,37.536868,55.637905,08,0,0,2,1,0,"37.536868,55.637905",0
12098,37.66669,55.76973,08,0,0,2,1,0,"37.66669,55.76973",0
12099,37.513922,55.746373,08,0,2,2,0,1,"37.513922,55.746373",0
12100,36.885953,55.44462,08,3,1,3,1,0,"36.885953,55.44462",0
12101,37.680488,55.777152,08,1,0,2,1,0,"37.680488,55.777152",0
12102,37.722201,55.797337,08,0,0,2,1,0,"37.722201,55.797337",0
12103,37.408597,55.648657,08,0,0,4,2,0,"37.408597,55.648657",0
12104,37.77797,55.704157,08,0,0,2,1,0,"37.77797,55.704157",0
12105,37.489611,55.658421,08,0,0,3,1,0,"37.489611,55.658421",0
12106,37.424879,55.731893,08,0,0,3,1,0,"37.424879,55.731893",0
12107,37.374469,55.806033,08,0,0,2,1,0,"37.374469,55.806033",0
12108,37.784246,55.789912,08,0,0,2,1,0,"37.784246,55.789912",0
12109,37.5097,55.6167,08,1,0,2,1,0,"37.5097,55.6167",0
12110,37.4567,55.7239,08,1,0,3,2,0,"37.4567,55.7239",0
12111,37.312961,55.491559,08,1,1,2,1,0,"37.312961,55.491559",0
12112,37.708726,55.79519,08,0,1,2,1,0,"37.708726,55.79519",0
12113,37.370253,55.745135,08,1,0,3,1,0,"37.370253,55.745135",0
12114,37.864831,55.745735,08,0,1,2,1,0,"37.864831,55.745735",0
12115,37.573307,55.752248,08,0,0,3,2,0,"37.573307,55.752248",0
12116,37.292372,55.608566,08,0,0,2,1,0,"37.292372,55.608566",0
12117,37.541635,55.547633,08,1,1,2,1,0,"37.541635,55.547633",0
12118,37.785169,55.764708,08,0,0,3,1,0,"37.785169,55.764708",0
12119,37.824705,55.721334,08,0,1,2,1,0,"37.824705,55.721334",0
12120,37.499664,55.741867,08,1,1,2,1,0,"37.499664,55.741867",0
12121,37.678792,55.733804,08,0,1,2,1,0,"37.678792,55.733804",0
12122,37.820692,55.738032,08,0,0,3,1,0,"37.820692,55.738032",0
12123,37.437158,55.725902,08,0,0,2,1,0,"37.437158,55.725902",0
12124,37.799964,55.627851,08,0,1,5,1,0,"37.799964,55.627851",0
12125,37.833352,55.826094,08,1,1,2,1,0,"37.833352,55.826094",0
12126,37.691892,55.779156,08,0,1,2,1,0,"37.691892,55.779156",0
12127,37.748895,55.672805,08,1,0,3,1,0,"37.748895,55.672805",0
12128,37.819469,55.757386,08,0,0,2,1,0,"37.819469,55.757386",0
12129,37.540476,55.514218,08,0,0,2,1,0,"37.540476,55.514218",0
12130,37.512174,55.625137,08,1,1,4,1,0,"37.512174,55.625137",0
12131,37.424058,55.771733,08,0,0,3,2,0,"37.424058,55.771733",0
12132,37.538095,55.655873,08,2,1,2,1,0,"37.538095,55.655873",0
12133,37.588692,55.772077,08,0,0,3,1,0,"37.588692,55.772077",0
12134,37.809652,55.662797,08,0,0,2,1,0,"37.809652,55.662797",0
12135,37.535584,55.71546,08,0,0,2,1,0,"37.535584,55.71546",0
12136,37.440709,55.562603,07,0,1,1,1,0,"37.440709,55.562603",0
12137,37.655833,55.641392,07,0,0,2,1,0,"37.655833,55.641392",0
12138,37.735764,55.761779,08,0,0,2,1,0,"37.735764,55.761779",0
12139,37.772316,55.667971,08,0,0,4,3,0,"37.772316,55.667971",0
12140,37.8272,55.7244,08,2,1,2,1,0,"37.8272,55.7244",0
12141,37.464817,55.72676,08,1,1,8,2,0,"37.464817,55.72676",0
12142,37.369308,55.756052,08,1,1,4,1,0,"37.369308,55.756052",0
12143,37.094167,55.661018,08,0,0,2,1,0,"37.094167,55.661018",0
12144,37.595966,55.679883,08,0,0,2,1,0,"37.595966,55.679883",0
12145,37.51733,55.62971,08,0,1,2,1,0,"37.51733,55.62971",0
12146,37.766383,55.86179,08,0,1,3,1,0,"37.766383,55.86179",0
12147,37.793849,55.796529,08,0,0,3,1,0,"37.793849,55.796529",0
12148,37.640254,55.732481,08,0,0,2,1,0,"37.640254,55.732481",0
12149,37.941617,55.701424,08,0,0,3,1,0,"37.941617,55.701424",0
12150,37.815966,55.751847,08,0,0,2,1,0,"37.815966,55.751847",0
12151,37.582469,55.709452,08,1,0,2,1,0,"37.582469,55.709452",0
12152,37.582598,55.536354,08,0,1,3,1,0,"37.582598,55.536354",0
12153,37.479987,55.655147,08,0,0,2,1,0,"37.479987,55.655147",0
12154,37.657893,55.75834,08,0,1,7,2,0,"37.657893,55.75834",0
12155,37.758261,55.681456,08,0,0,2,1,0,"37.758261,55.681456",0
12156,37.839661,55.658657,08,1,0,4,1,0,"37.839661,55.658657",0
12157,37.399864,55.701049,08,0,0,4,3,0,"37.399864,55.701049",0
12158,37.679865,55.766597,08,1,0,2,1,0,"37.679865,55.766597",0
12159,37.792228,55.810108,08,0,0,1,1,0,"37.792228,55.810108",0
12160,37.634568,55.780368,08,0,0,3,1,0,"37.634568,55.780368",0
12161,37.643344,55.7411,08,0,1,1,1,0,"37.643344,55.7411",0
12162,37.764291,55.664679,08,0,0,2,1,0,"37.764291,55.664679",0
12163,37.818224,55.754421,08,0,0,2,1,0,"37.818224,55.754421",0
12164,37.735248,55.812978,08,0,0,2,1,0,"37.735248,55.812978",0
12165,37.491371,55.611881,08,1,2,2,0,1,"37.491371,55.611881",0
12166,37.657496,55.759469,08,0,0,4,1,0,"37.657496,55.759469",0
12167,37.695315,55.894518,08,0,1,2,1,0,"37.695315,55.894518",0
12168,37.424101,55.720276,08,0,0,3,1,0,"37.424101,55.720276",0
12169,37.633249,55.752544,08,1,0,4,2,0,"37.633249,55.752544",0
